date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
2014-03-06,328500.0,3,2.5,1950,8130,2.0,0,0,4,1950,0,1990,0
2014-03-06,650000.0,5,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0
2014-03-06,850000.0,3,1.75,1370,3850,1.0,0,0,5,770,600,1911,1988
2014-03-06,930000.0,4,2.5,2200,4000,2.0,0,0,5,1430,770,1908,0
2014-03-06,530000.0,3,1.75,1250,6041,1.5,0,0,5,1250,0,1942,0
2014-03-06,495000.0,4,2.25,2220,8872,1.0,0,0,4,1110,1110,1961,2001
2014-03-06,500000.0,3,1.75,1620,4200,1.0,0,0,5,830,790,1945,0
2014-03-06,325000.0,3,1.75,2250,26337,1.0,0,0,3,2250,0,1980,0
2014-03-06,365000.0,3,2.5,1720,99916,2.0,0,0,4,1720,0,1990,0
2014-03-06,471000.0,4,2.5,3030,9687,2.0,0,0,3,2020,1010,1998,2006
2014-03-06,223000.0,3,1.0,1030,9120,1.0,0,0,3,1030,0,1961,2004
2014-03-06,503000.0,3,2.5,2190,4882,2.0,0,0,3,2190,0,1999,0
2014-03-06,230000.0,3,2.0,1440,5600,1.0,0,0,4,720,720,1942,2007
2014-03-06,550000.0,4,2.5,2170,9600,1.0,0,0,3,1460,710,1980,0
2014-03-06,1100000.0,4,3.75,2930,3200,1.5,0,0,5,2130,800,1925,0
2014-03-06,193000.0,3,1.5,1180,9048,1.0,0,0,3,1180,0,1960,2012
2014-03-06,590000.0,4,4.25,2360,57514,2.0,0,0,4,2360,0,1939,1987
2014-03-06,712500.0,3,1.5,1660,8797,1.0,0,0,4,1660,0,1956,0
2014-03-06,689800.0,3,2.75,2390,9313,1.0,0,0,5,1390,1000,1942,0
2014-03-06,430000.0,3,2.0,1360,5120,1.5,0,0,4,910,450,1924,0
2014-03-06,785200.0,3,2.25,1840,3500,1.5,0,0,5,1540,300,1910,0
2014-03-06,474900.0,3,2.25,1800,43647,1.0,0,0,4,1800,0,1976,1992
2014-03-06,1070000.0,4,3.75,4130,12320,2.0,0,0,3,4130,0,2001,0
2014-03-06,435000.0,3,1.75,2220,132858,1.0,0,0,3,1110,1110,1988,2000
2014-03-06,941500.0,5,3.5,3490,9680,2.0,0,4,3,2460,1030,1980,0
2014-03-06,312000.0,4,2.5,1830,5175,2.0,0,0,3,1830,0,2003,0
2014-03-06,835000.0,4,2.75,1550,4000,1.5,0,0,3,1550,0,1930,1997
2014-03-06,713250.0,3,2.0,2050,9000,1.0,0,0,4,2050,0,1951,1999
2014-03-06,440000.0,2,1.0,1230,6600,1.0,0,0,3,1130,100,1906,2014
2014-03-06,580135.0,4,2.5,3150,5886,2.0,0,0,3,3150,0,2014,0
2014-03-06,575000.0,3,2.25,3800,33825,1.0,0,0,4,3330,470,1976,1992
2014-03-06,613000.0,3,2.5,1350,3068,2.0,0,0,3,1350,0,1991,0
2014-03-06,235000.0,3,2.0,1530,8700,1.0,0,0,4,1530,0,1970,0
2014-03-06,660000.0,3,2.5,2290,2798,3.0,0,0,4,2290,0,1953,1983
2014-03-06,280000.0,2,1.5,1480,15641,1.0,0,0,4,1480,0,1940,2001
2014-03-06,268000.0,3,1.75,1970,10270,1.0,0,0,4,1970,0,1966,0
2014-03-06,235000.0,2,1.0,720,4840,1.0,0,0,4,720,0,1947,1988
2014-03-06,390000.0,3,2.0,1080,7236,1.0,0,0,5,1080,0,1947,0
2014-03-06,654950.0,4,2.5,2790,45902,2.0,0,0,3,2790,0,1987,2000
2014-03-06,449500.0,5,2.75,2040,7488,1.0,0,0,4,1200,840,1969,0
2014-03-06,150000.0,3,1.0,1320,8220,1.0,0,0,3,1320,0,1959,1989
2014-03-06,440000.0,3,2.25,1680,57063,2.0,0,0,4,1680,0,1989,0
2014-03-06,710000.0,3,2.0,2140,4923,1.0,0,0,4,1070,1070,1928,0
2014-03-06,420000.0,3,1.75,1660,9600,1.0,0,0,3,1380,280,1981,2013
2014-03-06,312000.0,3,2.25,1540,5338,1.0,0,0,5,770,770,1954,0
2014-03-06,320000.0,3,2.0,1880,10758,1.0,0,0,5,940,940,1952,1998
2014-03-06,235000.0,3,1.0,1250,15603,1.0,0,0,4,1250,0,1959,0
2014-03-06,437000.0,5,2.0,2120,137565,1.5,0,0,3,2120,0,1913,1983
2014-03-06,545000.0,3,1.75,1810,3000,1.5,0,0,4,1810,0,1903,0
2014-03-06,640000.0,3,2.5,2370,11172,2.0,0,0,3,2370,0,1993,0
2014-03-06,432000.0,3,2.5,1970,4036,2.0,0,0,4,1970,0,2003,0
2014-03-06,548000.0,3,2.5,2110,4099,2.0,0,0,3,2110,0,2001,0
2014-03-06,830000.0,3,3.0,2080,10521,1.5,0,0,3,2080,0,2004,2003
2014-03-06,875000.0,4,2.25,3720,12384,1.0,0,2,5,1860,1860,1970,0
2014-03-06,409950.0,2,1.75,1370,5125,1.0,0,0,5,1370,0,1944,0
2014-03-06,695000.0,4,2.5,2961,12146,2.0,0,0,3,2961,0,1998,2006
2014-03-06,562100.0,3,2.25,2090,12112,2.0,0,0,3,2090,0,1983,2009
2014-03-06,475000.0,3,2.5,2600,7210,2.0,0,0,3,2600,0,1989,0
2014-03-06,425000.0,3,2.25,1870,9000,1.0,0,0,3,1440,430,1978,0
2014-03-06,600000.0,4,2.5,2620,9873,2.0,0,0,3,2620,0,1987,2000
2014-03-06,770000.0,3,2.5,2430,54059,2.0,0,0,3,2430,0,1987,2000
2014-03-06,239000.0,3,1.75,1340,16480,1.0,0,0,4,1340,0,1968,0
2014-03-06,295000.0,2,1.0,1170,10621,1.0,0,0,3,1170,0,1963,2008
2014-03-06,560000.0,3,1.75,2000,10182,1.0,0,0,5,1400,600,1963,0
2014-03-06,613000.0,5,2.5,2070,12000,1.0,0,0,4,1340,730,1967,0
2014-03-06,960000.0,4,3.0,4590,9150,2.0,0,0,3,3490,1100,1981,2013
2014-03-06,847000.0,5,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0
2014-03-06,206000.0,3,1.0,1060,9600,1.0,0,0,4,1060,0,1962,0
2014-03-06,253000.0,2,1.75,1220,5000,1.0,0,0,5,860,360,1921,0
2014-03-06,430000.0,4,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0
2014-03-06,605000.0,3,2.0,2060,4040,1.0,0,0,4,1120,940,1947,1988
2014-03-06,425000.0,2,2.5,1140,1182,3.0,0,0,3,1140,0,2007,0
2014-03-06,720000.0,4,2.5,2870,12648,2.0,0,0,4,2870,0,1986,0
2014-03-06,375900.0,6,1.5,2550,33740,1.0,0,0,4,1750,800,1958,1972
2014-03-06,1298000.0,4,3.5,2790,10125,1.5,0,0,5,2790,0,1985,0
2014-03-06,210000.0,3,1.0,1110,7962,1.0,0,0,3,1110,0,1962,2003
2014-03-06,234000.0,2,1.0,940,5375,1.0,0,0,4,940,0,1952,0
2014-03-06,285000.0,3,1.75,2880,18296,1.0,0,0,3,1580,1300,1958,2004
2014-03-06,400000.0,3,1.5,1200,4800,1.0,0,0,4,1200,0,1962,0
2014-03-06,718000.0,3,1.0,1030,4958,1.0,0,0,5,1030,0,1952,1998
2014-03-06,174500.0,2,2.5,1240,2689,2.0,0,0,3,1240,0,1986,0
2014-03-06,222400.0,3,2.0,1200,9566,1.0,0,0,3,1200,0,1995,0
2014-03-06,402500.0,3,3.25,2780,4002,2.0,0,0,3,2780,0,2009,0
2014-03-06,250000.0,3,2.25,1765,7652,2.0,0,0,3,1765,0,1996,0
2014-03-06,600000.0,4,2.5,1960,14242,1.0,0,1,4,1290,670,1958,1972
2014-03-06,930000.0,2,2.5,2680,11214,1.0,0,0,3,2680,0,2006,0
2014-03-06,272500.0,3,2.0,1410,7622,1.0,0,0,4,1410,0,1983,0
2014-03-06,363990.0,4,2.5,2240,3712,2.0,0,0,3,2240,0,2014,0
2014-03-06,575000.0,4,2.75,3120,7644,2.0,0,0,3,3120,0,2010,0
2014-03-06,400000.0,3,2.25,1450,4706,2.0,0,0,3,1450,0,2009,0
2014-03-06,427874.0,3,3.0,2340,5002,2.0,0,0,3,2340,0,2013,1923
2014-03-06,309000.0,5,2.75,2481,4045,2.0,0,0,3,2481,0,2014,0
2014-03-06,320000.0,3,3.25,1530,1602,2.0,0,0,3,1140,390,2013,1923
2014-04-06,390000.0,3,2.25,1250,7500,1.0,0,0,5,1250,0,1942,0
2014-04-06,299000.0,1,0.75,560,12120,1.0,0,0,3,560,0,1967,2011
2014-04-06,375000.0,4,1.75,2200,7475,1.0,0,0,5,1100,1100,1955,0
2014-04-06,240500.0,3,1.75,1460,10584,1.0,0,0,3,990,470,1997,0
2014-04-06,320000.0,3,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0
2014-04-06,1270000.0,5,2.5,3200,17204,1.0,0,0,3,2160,1040,1952,2008
2014-04-06,658588.0,3,2.25,2560,41346,2.0,0,0,3,2560,0,1986,0
2014-04-06,270000.0,3,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0
2014-04-06,327500.0,3,1.0,1070,7140,1.0,0,0,3,1070,0,1989,0
2014-04-06,340000.0,3,1.75,2190,12626,2.0,0,0,4,2190,0,1978,2000
2014-04-06,200000.0,3,1.5,2060,15837,1.5,0,0,3,2060,0,1903,2005
2014-04-06,1025000.0,3,1.75,2640,8000,1.0,0,3,4,1320,1320,1960,2001
2014-04-06,275000.0,3,2.5,1720,8755,1.0,0,0,3,1000,720,1983,2009
2014-04-06,1126000.0,5,3.5,3880,13885,2.0,0,3,4,2540,1340,1979,0
2014-04-06,280000.0,2,1.0,960,4920,1.0,0,0,3,960,0,1942,1999
2014-04-06,485000.0,3,2.5,2340,59058,1.0,0,0,3,2340,0,1985,0
2014-04-06,1901000.0,3,2.5,2660,13367,2.0,0,2,3,2660,0,1992,0
2014-04-06,865000.0,3,1.75,2090,4725,2.0,0,0,3,1610,480,1947,2013
2014-04-06,532000.0,3,2.5,1820,4910,2.0,0,0,3,1820,0,1993,0
2014-04-06,364950.0,4,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0
2014-04-06,212500.0,3,1.0,920,14400,1.0,0,0,4,920,0,1977,0
2014-04-06,135000.0,1,1.0,790,13062,1.0,0,0,3,790,0,1942,1999
2014-04-06,437000.0,2,1.75,1500,6800,1.0,0,0,4,910,590,1942,1982
2014-04-06,390000.0,3,1.0,1240,11108,1.0,0,0,4,1240,0,1952,0
2014-04-06,760000.0,4,2.5,2730,36183,2.0,0,0,3,2730,0,1986,0
2014-04-06,119500.0,3,1.0,1170,11000,1.0,0,0,2,1170,0,1980,0
2014-04-06,2400000.0,5,3.25,3410,9088,2.0,0,3,3,2760,650,1912,1994
2014-04-06,837500.0,4,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0
2014-04-06,327500.0,4,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997
2014-04-06,175000.0,2,1.0,670,2378,1.0,0,0,3,670,0,1919,2001
2014-04-06,289950.0,3,2.0,1670,7757,1.0,0,0,3,1670,0,1992,0
2014-04-06,400000.0,3,1.75,1530,10731,1.0,0,0,3,1530,0,1986,0
2014-04-06,219950.0,3,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0
2014-04-06,161700.0,4,1.75,1720,7200,1.0,0,0,3,1220,500,1974,0
2014-04-06,500000.0,5,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0
2014-04-06,465000.0,3,1.0,910,4500,1.0,0,0,3,910,0,1948,1994
2014-04-06,540000.0,3,1.0,1050,4160,1.0,0,0,4,1050,0,1925,1968
2014-04-06,525000.0,3,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003
2014-04-06,324950.0,3,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998
2014-04-06,565000.0,5,2.5,2650,11455,1.0,0,0,3,1400,1250,1961,2004
2014-04-06,760500.0,3,2.0,1990,3990,1.0,0,0,5,1130,860,1912,0
2014-04-06,1100000.0,5,2.75,2660,8737,1.0,0,4,5,1470,1190,1969,0
2014-04-06,603500.0,4,2.5,4060,9734,1.0,0,4,3,2150,1910,1977,2004
2014-04-06,453500.0,5,2.5,2300,23345,1.0,0,0,5,1170,1130,1967,0
2014-04-06,583000.0,6,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0
2014-04-06,275000.0,2,1.0,770,8149,1.0,0,0,5,770,0,1948,1985
2014-04-06,875000.0,4,2.75,3790,10669,2.0,0,0,3,3790,0,1999,0
2014-04-06,335000.0,4,2.75,2540,7210,1.0,0,0,4,1600,940,1979,0
2014-04-06,646000.0,4,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000
2014-04-06,392500.0,4,2.5,2150,7303,2.0,0,0,3,2150,0,2005,0
2014-04-06,785000.0,3,1.75,1670,9600,1.0,0,0,5,1670,0,1961,0
2014-04-06,470000.0,3,2.0,1800,12669,1.0,0,0,3,1800,0,1956,1990
2014-04-06,560000.0,3,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0
2014-04-06,519000.0,2,1.0,830,2820,1.0,0,0,4,830,0,1920,0
2014-04-06,746000.0,3,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0
2014-04-06,317000.0,3,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989
2014-04-06,371000.0,3,1.5,1420,4500,1.0,0,0,3,1420,0,1959,1989
2014-04-06,250000.0,4,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001
2014-04-06,532000.0,4,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0
2014-04-06,499950.0,3,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0
2014-04-06,375000.0,2,1.0,820,6250,1.0,0,0,4,820,0,1922,0
2014-04-06,640000.0,3,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0
2014-04-06,400000.0,3,2.0,2260,11305,1.0,0,0,3,1130,1130,1986,0
2014-04-06,572000.0,3,2.25,1830,7897,1.0,0,0,4,1290,540,1986,0
2014-04-06,310000.0,3,2.0,1350,11150,1.0,0,0,3,1110,240,1995,0
2014-04-06,989000.0,5,3.5,3280,4000,2.0,0,0,3,2440,840,2003,0
2014-04-06,685000.0,4,2.5,2770,45514,2.0,0,0,4,2770,0,1989,0
2014-04-06,907500.0,4,2.5,2770,8642,2.0,0,0,4,2770,0,1987,0
2014-04-06,427500.0,4,2.5,2460,5091,2.0,0,0,3,2460,0,2003,0
2014-04-06,860000.0,3,3.25,4720,32467,2.0,0,2,3,3190,1530,1998,2006
2014-04-06,365000.0,2,1.0,1250,8100,1.0,0,0,4,1250,0,1947,1988
2014-04-06,250500.0,3,2.0,1710,7225,2.0,0,0,4,1710,0,1988,0
2014-04-06,411715.0,3,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998
2014-04-06,415000.0,4,2.5,2000,5962,2.0,0,0,3,2000,0,1999,0
2014-04-06,129000.0,1,1.0,650,15364,1.0,0,0,4,650,0,1967,0
2014-04-06,489000.0,3,1.5,1020,9072,1.0,0,0,3,920,100,1930,1997
2014-04-06,170000.0,2,1.0,1500,18540,1.0,0,0,3,1500,0,1950,2005
2014-04-06,418500.0,3,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0
2014-04-06,261000.0,3,1.5,1810,29308,1.0,0,0,3,950,860,1983,2009
2014-04-06,2005000.0,6,4.5,3810,28176,1.0,0,4,5,3810,0,1969,0
2014-04-06,355000.0,2,1.75,1650,4000,1.0,0,0,4,950,700,1947,1988
2014-04-06,742000.0,3,3.25,1540,704,3.0,0,0,3,1540,0,2011,0
2014-04-06,399950.0,3,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989
2014-04-06,791000.0,3,2.25,2430,5500,2.0,0,0,3,1810,620,1989,0
2014-04-06,190000.0,5,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0
2014-04-06,229500.0,3,1.75,1770,33224,1.0,0,0,4,1770,0,1968,0
2014-04-06,539000.0,3,2.5,1710,2300,2.0,0,0,3,1570,140,2005,0
2014-04-06,549000.0,4,2.25,2740,88426,2.0,0,0,3,2740,0,1991,0
2014-04-06,545000.0,5,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0
2014-04-06,285000.0,3,2.5,2437,5136,2.0,0,0,3,2437,0,2011,0
2014-04-06,648000.0,4,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0
2014-04-06,610000.0,4,3.5,2910,5260,2.0,0,0,3,2910,0,2012,1912
2014-04-06,767450.0,3,2.0,1630,7599,1.0,0,0,3,1630,0,2006,0
2014-04-06,765000.0,4,3.0,4410,5104,2.0,0,0,3,3400,1010,2006,0
2014-04-06,586500.0,3,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0
2014-04-06,520000.0,3,3.25,1540,1487,2.0,0,0,3,1540,0,2011,0
2014-04-06,455000.0,3,1.75,1420,1189,3.0,0,0,3,1420,0,2006,0
2014-05-06,653000.0,3,2.5,2680,9750,1.0,0,0,4,1610,1070,1979,0
2014-05-06,279950.0,3,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2004
2014-05-06,449950.0,3,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0
2014-05-06,565000.0,3,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0
2014-05-06,620000.0,4,2.25,2400,5350,1.5,0,0,4,1460,940,1929,0
2014-05-06,269000.0,3,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2011
2014-05-06,875000.0,3,3.5,3250,6000,2.0,0,0,3,2500,750,2001,0
2014-05-06,630000.0,4,3.75,4610,40202,1.0,0,0,4,2500,2110,1980,0
2014-05-06,425000.0,4,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2001
2014-05-06,647500.0,3,1.75,1290,3870,1.0,0,0,5,1290,0,1916,0
2014-05-06,450000.0,4,1.0,2000,4676,1.5,0,0,3,1250,750,1916,1986
2014-05-06,440000.0,3,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2005
2014-05-06,445000.0,4,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0
2014-05-06,530000.0,4,2.25,2210,7665,2.0,0,0,4,2210,0,1968,0
2014-05-06,875000.0,5,2.5,2920,5568,2.0,0,0,3,2320,600,1906,2014
2014-05-06,685000.0,3,2.75,3150,219978,2.0,0,0,4,3000,150,1990,0
2014-05-06,798000.0,3,3.5,3590,6402,2.0,0,0,3,3590,0,1999,0
2014-05-06,297500.0,4,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0
2014-05-06,749950.0,4,2.75,3110,35235,2.0,0,0,4,3110,0,1983,0
2014-05-06,495000.0,5,3.0,2440,4750,1.0,0,0,3,1450,990,2006,0
2014-05-06,540000.0,4,2.25,1330,8400,1.5,0,0,3,1330,0,1962,2003
2014-05-06,395000.0,3,1.75,1460,22651,1.0,0,0,4,1460,0,1961,2001
2014-05-06,1300000.0,6,4.5,3902,3880,3.0,0,4,4,2782,1120,1977,0
2014-05-06,1075000.0,5,4.75,5180,17811,2.0,0,2,3,4070,1110,2001,0
2014-05-06,214100.0,2,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003
2014-05-06,210000.0,4,1.5,1920,10403,1.0,0,0,3,1370,550,1959,1989
2014-05-06,499500.0,3,2.5,2520,53143,1.5,0,0,3,2520,0,1988,2000
2014-05-06,546000.0,2,1.0,970,3400,1.0,0,0,3,970,0,1924,2011
2014-05-06,292000.0,5,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,0
2014-05-06,289000.0,3,2.0,1680,8424,1.0,0,0,3,1680,0,1993,0
2014-05-06,240000.0,3,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2001
2014-05-06,395000.0,4,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0
2014-05-06,795000.0,4,2.25,2070,13084,1.0,0,0,4,1700,370,1967,0
2014-05-06,955000.0,4,4.25,5660,193593,2.0,0,0,3,4100,1560,2001,0
2014-05-06,725000.0,4,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2004
2014-05-06,335000.0,4,2.5,2610,4781,2.0,0,0,3,2610,0,2009,0
2014-05-06,492000.0,4,3.75,2810,10840,2.0,0,2,4,2070,740,1994,0
2014-05-06,250000.0,3,2.5,1510,10384,1.0,0,0,2,1030,480,1976,0
2014-05-06,700000.0,3,1.75,1910,4800,1.0,0,0,3,1080,830,1959,1989
2014-05-06,545000.0,3,1.75,1700,51649,1.5,0,0,5,1700,0,1931,0
2014-05-06,555000.0,4,2.75,2020,10720,1.0,0,0,4,1420,600,1976,1992
2014-05-06,640000.0,3,1.75,2340,4206,1.0,0,0,5,1170,1170,1917,0
2014-05-06,390000.0,3,2.0,1463,868,3.0,0,0,3,1463,0,2003,0
2014-05-06,466500.0,3,1.0,1430,3840,1.0,0,0,3,950,480,1945,2010
2014-05-06,372500.0,3,1.5,1180,12324,1.0,0,0,3,800,380,1981,2013
2014-05-06,1800000.0,5,4.5,4400,15580,2.0,0,0,3,3390,1010,2003,0
2014-05-06,255000.0,3,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0
2014-05-06,466800.0,3,2.5,1480,14250,2.0,0,0,3,1480,0,1996,0
2014-05-06,749000.0,3,2.5,2670,10338,2.0,0,0,3,2670,0,1987,2000
2014-05-06,610000.0,4,1.75,1830,29110,2.0,0,0,3,1230,600,1990,2009
2014-05-06,356000.0,2,1.0,920,4095,1.0,0,0,4,920,0,1914,1945
2014-05-06,165000.0,3,1.0,1150,19200,1.0,0,0,4,1150,0,1908,0
2014-05-06,229000.0,2,1.0,1190,7408,1.0,0,0,3,830,360,1941,1994
2014-05-06,530000.0,4,3.25,4160,35654,2.0,0,0,3,2760,1400,1973,2013
2014-05-06,499950.0,3,2.5,2370,12753,2.0,0,0,3,2370,0,2001,0
2014-05-06,619000.0,4,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2003
2014-05-06,547000.0,3,2.5,1480,8381,1.0,0,0,4,1480,0,1968,0
2014-05-06,359800.0,4,2.5,2390,6426,2.0,0,0,3,2390,0,1999,0
2014-05-06,499000.0,3,3.5,1690,1432,2.0,0,0,3,1360,330,2008,0
2014-05-06,189000.0,3,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2004
2014-05-06,799000.0,4,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,0
2014-05-06,257000.0,4,2.75,2330,7642,1.0,0,0,3,1800,530,1990,2009
2014-05-06,270000.0,3,1.5,1890,9450,1.0,0,0,3,1090,800,1957,2000
2014-05-06,453500.0,4,1.75,2000,6032,1.0,0,2,3,1300,700,1959,1989
2014-05-06,237000.0,3,1.0,1130,10650,1.0,0,0,3,1130,0,1954,2005
2014-05-06,456000.0,4,1.75,1670,9886,1.0,0,0,5,1670,0,1947,0
2014-05-06,355500.0,3,2.5,2600,5540,2.0,0,0,3,2600,0,2004,2003
2014-05-06,299950.0,4,1.75,1560,31299,1.0,0,0,4,1560,0,1965,0
2014-05-06,335000.0,3,2.0,1170,5360,1.0,0,0,3,1170,0,1919,2001
2014-05-06,268500.0,4,2.5,2100,4237,2.0,0,0,3,2100,0,2006,0
2014-05-06,385000.0,3,2.25,1710,11500,1.0,0,0,3,1210,500,1978,0
2014-05-06,376000.0,4,2.75,2420,5773,2.0,0,0,3,2420,0,2005,0
2014-05-06,605004.0,4,2.0,1370,4000,2.0,0,0,3,1370,0,1951,1994
2014-05-06,886000.0,4,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,0
2014-05-06,560000.0,4,2.5,2260,3713,2.0,0,0,3,2260,0,2003,0
2014-05-06,343000.0,4,2.5,2070,4500,2.0,0,0,3,2070,0,2004,2003
2014-05-06,1415000.0,4,5.25,4670,43950,2.0,0,0,3,4670,0,1989,0
2014-05-06,270000.0,3,1.0,1500,13500,1.0,0,0,4,1500,0,1968,0
2014-05-06,411605.0,4,2.5,2658,3960,2.0,0,0,3,2658,0,2014,0
2014-05-06,550000.0,4,2.5,2700,5150,2.0,0,0,3,2700,0,2007,0
2014-05-06,465000.0,3,2.25,1530,1245,2.0,0,0,3,1050,480,2014,0
2014-05-06,584000.0,3,2.5,1480,1485,2.0,0,0,3,1280,200,2007,0
2014-05-06,275000.0,3,3.0,1390,1080,2.0,0,0,3,1140,250,2006,0
2014-05-06,324500.0,3,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0
2014-05-06,700000.0,3,2.5,2050,4185,2.0,0,0,3,2050,0,2011,0
2014-06-06,385200.0,4,1.0,1550,7740,1.5,0,0,3,1550,0,1954,2005
2014-06-06,270000.0,4,2.25,1900,8600,1.0,0,0,4,1900,0,1975,0
2014-06-06,735000.0,4,2.5,2820,6180,2.0,0,0,3,2050,770,2013,1923
2014-06-06,389250.0,2,1.5,1490,4080,1.0,0,0,3,930,560,1956,2001
2014-06-06,315000.0,3,1.5,1750,12500,1.0,0,0,3,1150,600,1954,2005
2014-06-06,545000.0,4,2.5,2040,6034,2.0,0,0,3,2040,0,1990,2009
2014-06-06,550000.0,3,1.5,1900,5000,1.5,0,0,3,1640,260,1926,2003
2014-06-06,415000.0,3,1.75,1910,12596,1.0,0,0,3,1340,570,1977,2004
2014-06-06,387500.0,3,1.0,1560,14333,1.0,0,0,4,1560,0,1953,1983
2014-06-06,432000.0,3,1.75,1470,6250,1.0,0,3,4,1070,400,1939,1989
2014-06-06,402000.0,3,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,0
2014-06-06,1035000.0,4,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2001
2014-06-06,294700.0,3,2.0,1970,9600,1.0,0,0,4,1300,670,1967,0
2014-06-06,744000.0,3,2.5,2670,12187,2.0,0,0,3,2670,0,1986,0
2014-06-06,715000.0,3,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2009
2014-06-06,500000.0,4,1.0,1720,4011,1.5,0,0,4,1720,0,1904,0
2014-06-06,1300000.0,4,4.0,4270,6002,2.0,0,3,3,3180,1090,2004,2003
2014-06-06,1150000.0,3,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014
2014-06-06,650000.0,4,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2009
2014-06-06,435000.0,4,2.75,3270,50994,2.0,0,0,4,2720,550,1983,0
2014-06-06,510000.0,3,1.75,1480,7040,1.0,0,0,3,1480,0,1974,0
2014-06-06,525000.0,5,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,0
2014-06-06,920000.0,4,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970
2014-06-06,200000.0,2,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2003
2014-06-06,435000.0,2,1.0,1260,4080,1.5,0,0,5,1260,0,1926,0
2014-06-06,809950.0,4,2.0,2230,9900,1.5,0,0,5,2230,0,1959,0
2014-06-06,1370000.0,2,2.25,2460,16940,1.5,0,4,4,1930,530,1936,0
2014-06-06,455000.0,4,1.75,2050,94525,1.0,0,0,4,1250,800,1959,0
2014-06-06,471000.0,3,2.5,2030,2805,2.0,0,0,3,1720,310,2001,0
2014-06-06,253500.0,2,1.0,810,4800,1.0,0,0,3,810,0,1948,1994
2014-06-06,185000.0,3,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983
2014-06-06,535500.0,3,1.5,1730,40250,2.0,0,0,4,1730,0,1983,0
2014-06-06,835000.0,2,2.0,2280,6815,1.0,0,0,3,2280,0,2002,0
2014-06-06,589500.0,4,2.5,2630,6326,2.0,0,0,3,2630,0,2008,0
2014-06-06,680000.0,3,2.25,2270,23900,1.0,0,0,3,1820,450,1975,0
2014-06-06,360000.0,3,1.75,1020,7020,1.5,0,0,4,1020,0,1953,1983
2014-06-06,595000.0,4,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0
2014-06-06,300000.0,4,2.5,2680,15508,2.0,0,0,3,2680,0,1999,0
